index,genus
6995,ACIDITERRIMONAS
6996,PALUDIBACULUM
6997,ACTINOMYCES
7000,ACTINOMYCES
7001,GIMESIA
7004,PREVOTELLA
7005,CYTOPHAGIA_ORDER_III_FAMILY_GENUS
7008,BACTEROIDETES_BD2-2_GENUS
7009,LACHNOSPIRACEAE_NK3A20_GROUP
7010,PREVOTELLA
7011,GALBIBACTER
7012,PALUDIBACULUM
7013,VICTIVALLIS
7015,ACIDITERRIMONAS
7016,[EUBACTERIUM]_RECTALE_GROUP
7017,MARTELELLA
7018,ANAEROVORAX
7019,BUTYRICICOCCUS
7021,PELISTEGA
7022,ALKALIPHILUS
7023,BACILLUS
7024,GIMESIA
7025,NOCARDIA
7027,SPOROSALIBACTERIUM
7028,METHANOMETHYLOVORANS
7029,ACIDITERRIMONAS
7030,LACHNOSPIRACEAE_NK4A136_GROUP
7031,AQUICELLA
7032,LACHNOSPIRACEAE_GENUS
7033,LACHNOSPIRACEAE_GENUS
7034,LACHNOSPIRACEAE_GENUS
7037,DESULFONEMA
7038,ECTOTHIORHODOSPIRACEAE_GENUS
7039,MAGNETOSPIRA
7040,KINEOCOCCUS
7041,BORDETELLA
7042,HYPHOMICROBIUM
7044,RHODOSPIRILLACEAE_GENUS
7046,ANAEROVIBRIO
7048,GEMMATIMONADETES_GENUS
7049,FILOBACILLUS
7051,MARICAULIS
7052,PAENIBACILLUS
7053,DEFLUVIICOCCUS
7054,TEPIDIMICROBIUM
7056,TEPIDIMICROBIUM
7057,PHAEOSPIRILLUM
7059,CLOSTRIDIALES_VADINBB60_GROUP_GENUS
7062,TEPIDIMICROBIUM
7063,SACCHAROFERMENTANS
7064,PHASCOLARCTOBACTERIUM
7069,LYSINIBACILLUS
7071,PORTIBACTER
7072,TEPIDIMICROBIUM
7073,VADINBC27_WASTEWATER-SLUDGE_GROUP
7074,LYSINIBACILLUS
7075,DESULFITIBACTER
7076,BARNESIELLA
7077,ALKALIPHILUS
7078,ROSEBURIA
7079,[EUBACTERIUM]_YURII_GROUP
7080,BACILLUS
7081,[EUBACTERIUM]_RECTALE_GROUP
7082,ANAEROLINEA
7084,[EUBACTERIUM]_RECTALE_GROUP
7085,PREVOTELLA
7086,RUMINOCOCCACEAE_GENUS
7087,CORYNEBACTERIUM
7088,GELIDIBACTER
7089,ANAEROLINEA
7091,BACILLUS
7092,BETAPROTEOBACTERIA_GENUS
7096,BETAPROTEOBACTERIA_GENUS
7100,CHITINOPHAGA
7102,TISSIERELLA
7103,MOHEIBACTER
7104,SOLOBACTERIUM
7106,HALOCHROMATIUM
7107,TROPICIBACTER
7108,TROPICIBACTER
7109,ALLOPREVOTELLA
7111,DESULFITOBACTERIUM
7112,NOCARDIA
7113,PANDORAEA
7114,ALICYCLOBACILLUS
7115,IHEB3-7_GENUS
7117,POVALIBACTER
7119,LACHNOSPIRACEAE_GENUS
7120,BETAPROTEOBACTERIA_GENUS
7121,OLIGOFLEXACEAE_GENUS
7122,LACHNOSPIRACEAE_FCS020_GROUP
7123,ECTOTHIORHODOSPIRA
7124,LACHNOCLOSTRIDIUM
7125,INTRASPORANGIACEAE_GENUS
7127,LACHNOSPIRACEAE_GENUS
7128,CLOSTRIDIUM
7129,PARACOCCUS
7131,BARNESIELLA
7133,ANAEROTRUNCUS
7134,INTESTINIMONAS
7135,HWANGHAEICOLA
7136,RHIZOBIUM
7137,ANAEROBACTERIUM
7138,PATULIBACTER
7139,CLOSTRIDIUM
7140,LACHNOSPIRACEAE_GENUS
7141,CORYNEBACTERIUM
7142,ECTOTHIORHODOSPIRA
7144,TYZZERELLA
7147,RUMINOCOCCACEAE_GENUS
7148,LACHNOSPIRACEAE_AC2044_GROUP
7149,TYZZERELLA
7150,ARIDIBACTER
7153,BETAPROTEOBACTERIA_GENUS
7154,ANAEROLINEA
7155,DELTAPROTEOBACTERIA_GENUS
7156,SUCCINICLASTICUM
7157,ACHOLEPLASMA
7158,ANAEROLINEA
7159,FUSOBACTERIUM
7162,VICTIVALLIS
7163,LACHNOCLOSTRIDIUM
7166,ARDENTICATENA
7168,COXIELLACEAE_GENUS
7169,RUMINICLOSTRIDIUM
7171,BARNESIELLA
7172,CAMPYLOBACTER
7174,TYZZERELLA
7175,SYNTROPHOCOCCUS
7176,AQUICELLA
7177,THIORHODOSPIRA
7178,SOLOBACTERIUM
7179,PLANCTOMYCETES_GENUS
7181,PLANOMICROBIUM
7182,ACIDITHIOBACILLUS
7184,FRUCTOBACILLUS
7185,PSYCHROBACTER
7186,PSYCHROBACTER
7187,BARNESIELLA
7188,CHRISTENSENELLACEAE_R-7_GROUP
7189,ORIBACTERIUM
7190,GRACILIMONAS
7191,ACTINOMYCES
7192,OLSENELLA
7193,PAUCISALIBACILLUS
7194,PECTINATUS
7195,SALINICOCCUS
7196,BIFIDOBACTERIUM
7197,GEMMATIMONADETES_GENUS
7198,ACIDISPHAERA
7199,ENTEROCOCCUS
7202,SYNTROPHUS
7203,RAOULTELLA
7204,ZAVARZINELLA
7206,CHLOROFLEXI_TK10_GENUS
7207,RENIBACTERIUM
7208,ACINETOBACTER
7209,SALINICOCCUS
7210,HUNGATELLA
7211,PELAGIBACA
7212,[EUBACTERIUM]_RUMINANTIUM_GROUP
7213,METHANOMICROBIUM
7214,BACTEROIDETES_SB-5_GENUS
7215,BACTEROIDETES_SB-5_GENUS
7216,COPROCOCCUS
7219,GEMMATIMONAS
7220,BACTEROIDES
7221,GEMMATIMONAS
7222,LEPTOLYNGBYA
7223,MOLLICUTES_NB1-N_GENUS
7224,DELTAPROTEOBACTERIA_GENUS
7225,DYADOBACTER
7226,ATOPOBIUM
7227,MARIVIRGA
7229,FUSIBACTER
7231,RUNELLA
7232,LACHNOCLOSTRIDIUM
7233,ANAEROLINEA
7235,PANTOEA
7236,LACHNOCLOSTRIDIUM
7237,LACHNOCLOSTRIDIUM
7243,CHRISTENSENELLACEAE_R-7_GROUP
7244,CHITINOPHAGA
7245,BETAPROTEOBACTERIA_GENUS
7246,LACHNOSPIRACEAE_NK4A136_GROUP
7248,CRONOBACTER
7251,GAIELLA
7253,VAGOCOCCUS
7256,ACTINOPHYTOCOLA
7257,ANAEROTRUNCUS
7258,KINEOCOCCUS
7259,ALCALIGENACEAE_GENUS
7260,FIBROBACTER
7261,DESULFOBACTERIUM
7263,DEPENDENTIAE_[TM6]_GENUS
7266,MURINOCARDIOPSIS
7268,MOLLICUTES_NB1-N_GENUS
7269,CATENISPHAERA
7271,SPHINGOMONAS
7274,NANNOCYSTIS
7276,ACTINOPLANES
7277,PRAUSERELLA
7278,YANIELLA
7279,ALKALIPHILUS
7280,NOCARDIOIDES
7283,CYLINDROSPERMUM
7284,GEOTHRIX
7285,BIFIDOBACTERIUM
7288,DEFLUVIICOCCUS
7289,GAIELLA
7290,GAIELLA
7291,LEUCOBACTER
7292,MOHEIBACTER
7293,SOLIRUBROBACTER
7294,CLOSTRIDIALES_VADINBB60_GROUP_GENUS
7299,SPOROTOMACULUM
7300,RUMINOCOCCACEAE_GENUS
7301,PEPTOSTREPTOCOCCUS
7302,GLUCONOBACTER
7304,ACINETOBACTER
7305,MICROVIRGA
7307,NITRINCOLA
7308,CHRISTENSENELLACEAE_R-7_GROUP
7309,LEGIONELLA
7310,BACTEROIDES
7311,HALIANGIUM
7312,CHRISTENSENELLACEAE_R-7_GROUP
7315,SPHINGOBACTERIUM
7316,SINOMICROBIUM
7317,ILYOBACTER
7318,THERMOMICROBIA_JG30-KF-CM45_GENUS
7320,PARASUTTERELLA
7321,ANAEROTRUNCUS
7322,SOLIRUBROBACTER
7323,ACIDITERRIMONAS
7324,FLAVISOLIBACTER
7325,MOBILITALEA
7329,HYPHOMICROBIACEAE_GENUS
7330,FLAVOBACTERIUM
7331,ACIDOBACTERIACEAE_GENUS
7333,RUMINOCOCCACEAE_GENUS
7334,GEMMATIMONAS
7335,ANAEROBACTERIUM
7336,CLOSTRIDIALES_VADINBB60_GROUP_GENUS
7337,CHLOROFLEXI_TK10_GENUS
7338,FERRUGINIBACTER
7339,ACINETOBACTER
7340,SACCHAROFERMENTANS
7342,CARNOBACTERIUM
7343,HALISCOMENOBACTER
7345,FLUVIICOLA
7346,SOLIRUBROBACTER
7347,IMPERIALIBACTER
7348,THERMOMICROBIA_JG30-KF-CM45_GENUS
7349,CHLOROFLEXI_JG30-KF-CM66_GENUS
7350,LUTEOLIBACTER
7351,ARTHROBACTER
7353,ACINETOBACTER
7354,PORTIBACTER
7355,BIFIDOBACTERIUM
7356,RUBRITEPIDA
7357,CHRISTENSENELLACEAE_R-7_GROUP
7358,CARNOBACTERIUM
7359,ACHOLEPLASMA
7360,PELAGICOCCUS
7361,NOCARDIOIDES
7362,ELUSIMICROBIUM
7363,FLAVISOLIBACTER
7365,ERYSIPELATOCLOSTRIDIUM
7367,ACIDIFERROBACTER
7368,OCEANICOLA
7369,BIFIDOBACTERIUM
7371,RUMINOCOCCACEAE_GENUS
7372,STREPTOCOCCUS
7373,SANDARAKINORHABDUS
7374,BACILLUS
7377,CATENISPHAERA
7379,RAOULTELLA
7380,DEPENDENTIAE_[TM6]_GENUS
7381,DESULFITOBACTERIUM
7386,ACTINOMYCES
7387,CHRISTENSENELLACEAE_R-7_GROUP
7388,VICTIVALLIS
7389,POLYMORPHOBACTER
7391,DIETZIA
7393,CHTHONIOBACTERALES_GENUS
7394,DRACONIBACTERIUM
7396,BARNESIELLA
7397,HOLOPHAGACEAE_GENUS
7398,PELOBACTER
7399,ENTEROCOCCUS
7400,DESULFITOBACTERIUM
7401,RHODOSPIRILLACEAE_GENUS
7402,DESULFATIGLANS
7403,MOLLICUTES_NB1-N_GENUS
7405,HYPHOMICROBIUM
7406,MOBILITALEA
7407,GEMMATIMONAS
7409,TISSIERELLA
7411,HYDROGENISPORA
7412,CLOSTRIDIUM
7413,GARICOLA
7414,ANAEROVIBRIO
7416,POLYANGIACEAE_GENUS
7418,SACCHAROFERMENTANS
7419,CLOSTRIDIALES_GENUS
7421,GAIELLA
7423,CATENISPHAERA
7424,BLASTOCATELLA
7425,RHODOCOCCUS
7427,ECTOTHIORHODOSPIRACEAE_GENUS
7428,CARNOBACTERIUM
7429,GEOTHRIX
7431,ELUSIMICROBIUM
7432,ACTINOMYCES
7433,THIOALKALISPIRACEAE_GENUS
7434,PSEUDOMONAS
7435,FILIFACTOR
7436,FLAVISOLIBACTER
7438,PASTEURIA
7439,ECTOTHIORHODOSPIRACEAE_GENUS
7440,ANAEROBACTERIUM
7441,DEFERRIBACTERES_GENUS
7442,SPOROCYTOPHAGA
7443,METHANOCELLA
7446,DOKDONELLA
7448,LOKTANELLA
7449,BACTEROIDES
7451,SPHINGOBACTERIUM
7452,GEOTHRIX
7453,CORIOBACTERIACEAE_GENUS
7454,RHODOSPIRILLACEAE_GENUS
7455,DOKDONELLA
7456,CHLOROFLEXI_JG37-AG-4_GENUS
7457,SPHINGOBACTERIUM
7459,RHODOLIGOTROPHOS
7460,SPHAEROCHAETA
7462,ACTINOMYCES
7464,CITROBACTER
7465,HYMENOBACTER
7467,ACIDISPHAERA
7468,BREVIBACTERIUM
7469,RHODOPLANES
7470,OWENWEEKSIA
7471,GRANULIBACTER
7472,PLEOMORPHOBACTERIUM
7473,CATENISPHAERA
7474,LEGIONELLA
7476,ERYSIPELOTHRIX
7478,MYCOPLASMA
7479,LOKTANELLA
7480,VERRUCOMICROBIA_WCHB1-41_GENUS
7481,ACETOBACTER
7482,OLSENELLA
7483,SOLOBACTERIUM
7484,LACHNOSPIRACEAE_FCS020_GROUP
7485,LACHNOSPIRACEAE_NK4A136_GROUP
7488,LACHNOSPIRACEAE_NK4A136_GROUP
7489,VERRUCOMICROBIA_WCHB1-41_GENUS
7491,LACHNOSPIRACEAE_NK4A136_GROUP
7492,RIKENELLACEAE_RC9_GUT_GROUP
7496,VERRUCOMICROBIA_WCHB1-41_GENUS
7497,PARAPREVOTELLA
7498,LENTISPHAERAE_GENUS
7500,LACHNOSPIRACEAE_FCS020_GROUP
7502,SENEGALIMASSILIA
7503,IGNAVIBACTERIALES_BSV40_GENUS
7505,ORNITHINIMICROBIUM
7508,FAECALITALEA
7509,ACTINOMYCES
7510,DESULFOMONILE
7511,TERRIMONAS
7512,GORDONIA
7515,DETHIOBACTER
7516,CHRISTENSENELLACEAE_R-7_GROUP
7517,ALPHAPROTEOBACTERIA_GENUS
7518,BYSSOVORAX
7519,SERRATIA
7521,BURKHOLDERIALES_GENUS
7523,NAKAMURELLA
7524,STIGMATELLA
7526,PSEUDOXANTHOBACTER
7527,EPHEMERA
7530,CLOSTRIDIALES_VADINBB60_GROUP_GENUS
7531,HALIANGIUM
7533,AUREIVIRGA
7535,FICTIBACILLUS
7536,CHRISTENSENELLACEAE_R-7_GROUP
7539,ALLOPREVOTELLA
7542,NOCARDIOIDES
7543,BARNESIELLA
7544,BACTEROIDETES_VADINHA17_GENUS
7545,MARINITOGA
7546,INQUILINUS
7549,METHANOREGULA
7550,METHANOSAETA
7551,ACETITOMACULUM
7552,SACCHAROFERMENTANS
7555,CORIOBACTERIACEAE_GENUS
7556,LACHNOSPIRACEAE_GENUS
7557,[EUBACTERIUM]_NODATUM_GROUP
7559,LACHNOSPIRACEAE_NK4A136_GROUP
7560,BURKHOLDERIALES_GENUS
7561,GAMMAPROTEOBACTERIA_GENUS
7562,BACTEROIDES
7563,STELLA
7564,BACTEROIDES
7565,KURTHIA
7566,ACIDIPILA
7567,STELLA
7568,PSEUDOMONAS
7569,KURTHIA
7570,JOHNSONELLA
7573,STEROIDOBACTER
7574,RHODOSPIRILLACEAE_GENUS
7576,STELLA
7577,GEODERMATOPHILUS
7578,ACINETOBACTER
7579,MYCOBACTERIUM
7581,GEMMATIMONADETES_GENUS
7583,RHODOSPIRILLACEAE_GENUS
7584,OCEANICOLA
7585,AEROMONAS
7586,DELFTIA
7587,MUCISPIRILLUM
7588,DYADOBACTER
7589,DESULFOMONILE
7590,GEOBACTER
7593,GEOBACTER
7595,GEOTHRIX
7597,DESULFONEMA
7598,SALINICOCCUS
7599,PAENIBACILLUS
7600,POVALIBACTER
7602,CHTHONOMONAS
7603,HYMENOBACTER
7604,ANAEROLINEACEAE_GENUS
7605,SPIROCHAETA
7606,CITROBACTER
7607,ANAEROBACTERIUM
7608,ACHOLEPLASMA
7610,PORTIBACTER
7612,RUMINOCOCCACEAE_GENUS
7613,BLASTOPIRELLULA
7614,MODESTOBACTER
7615,SYNTROPHOCOCCUS
7616,LACTOBACILLUS
7618,CELLULOMONAS
7621,DESULFITOBACTERIUM
7622,ANAEROSPOROBACTER
7624,KINEOSPORIA
7626,RUMINOCOCCACEAE_GENUS
7627,GEMMATIMONAS
7629,ACIDIPILA
7630,LATESCIBACTERIA_GENUS
7631,BACTEROIDES
7633,AEROMONAS
7634,SPHINGOMONAS
7637,SACCHAROFERMENTANS
7638,DESULFOBULBACEAE_GENUS
7639,CORYNEBACTERIUM
7640,HYPHOMONADACEAE_GENUS
7641,PREVOTELLA
7642,BARNESIELLA
7643,ACETITOMACULUM
7645,PREVOTELLA
7648,MACROCOCCUS
7649,PORPHYROMONAS
7651,SACCHAROFERMENTANS
7652,COXIELLACEAE_GENUS
7653,CHLOROFLEXI_JG30-KF-CM66_GENUS
7654,MOBILITALEA
7655,SOLOBACTERIUM
7657,RUMINICLOSTRIDIUM
7659,SACCHAROFERMENTANS
7662,BACTEROIDETES_VADINHA17_GENUS
7663,DESULFOBULBACEAE_GENUS
7664,HYPHOMONADACEAE_GENUS
7665,BARNESIELLA
7667,GEMMATIMONAS
7668,LEWINELLA
7669,BIFIDOBACTERIUM
7673,ARTHROBACTER
7674,AEROMONAS
7676,BARNESIELLA
7677,SPIROCHAETA
7680,DYSGONOMONAS
7681,GAMMAPROTEOBACTERIA_GENUS
7682,CHTHONOMONAS
7683,SPIROCHAETA
7684,PORTICOCCACEAE_C1-B045
7686,SPIROCHAETACEAE_GENUS
7687,DESULFOBULBACEAE_GENUS
7688,BARNESIELLA
7689,SACCHAROFERMENTANS
7691,SCHWARTZIA
7692,MARVINBRYANTIA
7693,DESULFOFRIGUS
7694,LATESCIBACTERIA_GENUS
7695,BARNESIELLA
7696,OCEANOBACILLUS
7697,PSEUDENHYGROMYXA
7698,ANAEROBACTERIUM
7699,OLIGOSPHAERA
7701,BRC1_GENUS
7703,BACTEROIDES
7704,SPIROPLASMA
7705,PEPTOCOCCACEAE_GENUS
7706,RHIZOBIUM
7707,ACIDOBACTERIA_SUBGROUP_25_GENUS
7708,BIFIDOBACTERIUM
7710,DESULFOVIBRIO
7711,DEVOSIA
7712,DESULFONISPORA
7713,DESULFOVIBRIO
7714,DESULFOBULBUS
7715,FCPU426_GENUS
7716,INQUILINUS
7718,DESULFOBULBACEAE_GENUS
7720,CHLOROFLEXI_TK10_GENUS
7721,BACILLUS
7722,DESULFOBACCA
7723,DESULFOBULBACEAE_GENUS
7724,RUMINOCOCCACEAE_GENUS
7725,ANAEROBACTERIUM
7726,DEVOSIA
7727,CHTHONOMONAS
7728,ENTEROCOCCUS
7729,DESULFOBULBUS
7731,ARMATIMONADALES_GENUS
7732,DESULFOBULBUS
7733,BIFIDOBACTERIUM
7734,RUMINOCOCCACEAE_GENUS
7735,BARNESIELLA
7737,PAENALCALIGENES
7738,LABRENZIA
7739,RUMINICLOSTRIDIUM
7741,LACHNOSPIRACEAE_GENUS
7743,ACETIVIBRIO_ETHANOLGIGNENS_GROUP
7744,BARNESIELLA
7745,BARNESIELLA
7746,RUMINOCOCCACEAE_GENUS
7747,PLEOMORPHOBACTERIUM
7748,UNDIBACTERIUM
7750,NESTERENKONIA
7751,ALBIDOVULUM
7752,NITRINCOLA
7753,DESULFOBACCA
7754,GRACILIBACTERIA_GENUS
7755,SPHINGOBACTERIUM
7756,PSEUDOMONAS
7757,NESTERENKONIA
7759,EKHIDNA
7760,AMPHRITEA
7761,DEHALOCOCCOIDES
7763,PANDORAEA
7764,NITROCOCCUS
7765,OCEANOBACILLUS
7766,CATENISPHAERA
7767,ACETOBACTER
7769,ROSEIFLEXUS
7770,RUDAEA
7771,RUMINOCOCCACEAE_GENUS
7773,METHYLOBREVIS
7774,TELMATOBACTER
7775,OLIVIBACTER
7776,RUMINOCOCCACEAE_GENUS
7779,DESULFOBACCA
7780,SEGETIBACTER
7781,SPHINGOBACTERIUM
7782,SPHINGOBACTERIUM
7784,LABRYS
7786,RUMINOCOCCACEAE_GENUS
7787,CHRYSEOLINEA
7788,CHRYSEOLINEA
7789,CHRYSEOLINEA
7791,DESULFOBACCA
7793,DESULFOBACCA
7794,RHODOLIGOTROPHOS
7795,LEGIONELLA
7798,RUMINICLOSTRIDIUM
7800,LACHNOCLOSTRIDIUM
7801,BACILLUS
7803,JOHNSONELLA
7804,CHRYSEOLINEA
7805,ARDENTICATENA
7806,TERASAKIELLA
7807,CHONDROMYCES
7808,ANAEROMYXOBACTER
7809,CAMPYLOBACTER
7810,ACIDIPILA
7811,PORTIBACTER
7813,GLOBICATELLA
7815,ACETOBACTER
7816,STENOTROPHOMONAS
7817,ANAEROBACTERIUM
7818,CHONDROMYCES
7819,TREPONEMA
7820,TREPONEMA
7821,SOLOBACTERIUM
7822,LACHNOCLOSTRIDIUM
7823,SACCHAROFERMENTANS
7825,SPIROPLASMA
7826,MYCELIGENERANS
7827,PEPTONIPHILUS
7829,TEPIDIMICROBIUM
7830,MYCOPLASMA
7831,PLASTICICUMULANS
7832,CATENISPHAERA
7833,TERRIMONAS
7834,CHRISTENSENELLACEAE_R-7_GROUP
7835,CORIOBACTERIACEAE_GENUS
7836,DYADOBACTER
7837,GRACILIMONAS
7839,GAMMAPROTEOBACTERIA_GENUS
7840,OPITUTUS
7841,ALKALIPHILUS
7842,MARINIFILUM
7843,GEMMATIMONAS
7844,LUTEIMONAS
7845,PAENALCALIGENES
7846,DESULFOFUSTIS
7847,AMINOMONAS
7848,GEOSPOROBACTER
7849,PLANCTOMYCETES_GENUS
7850,ALKALISPIRILLUM
7851,BUTYRIVIBRIO
7852,DESULFOVIBRIO
7853,RUMINICLOSTRIDIUM
7854,OBESUMBACTERIUM
7856,CHRISTENSENELLACEAE_R-7_GROUP
7858,PIRELLULA
7860,PISCINIBACTER
7861,THIOALKALIVIBRIO
7862,LEGIONELLA
7863,ACIDOBACTERIACEAE_GENUS
7864,HYPHOMONAS
7865,RHODOPLANES
7866,PISCINIBACTER
7867,ATOPOSTIPES
7868,METHYLOMICROBIUM
7869,AZOSPIRILLUM
7871,NOCARDIOIDES
7872,FLAVOBACTERIUM
7873,PAENIBACILLUS
7875,TELMATOBACTER
7877,LEPTOLINEA
7878,PSEUDOMONAS
7879,AMINICENANTES_GENUS
7880,ELUSIMICROBIUM
7881,WINOGRADSKYELLA
7882,CLOSTRIDIALES_VADINBB60_GROUP_GENUS
7883,MYXOCOCCALES_GENUS
7885,RS-D38_TERMITE_GROUP
7887,HALIANGIUM
7889,THIOPROFUNDUM
7890,PLANCTOMYCETES_GENUS
7891,RHODOSPIRILLACEAE_GENUS
7892,THERMODESULFOVIBRIO
7893,ELUSIMICROBIUM
7894,HOLOPHAGAE_GENUS
7895,DESULFOTALEA
7896,THERMODESULFOVIBRIO
7897,ARMATIMONADACEAE_GENUS
7898,ACINETOBACTER
7900,ANAEROBACTERIUM
7901,CATENISPHAERA
7902,SIMPLICISPIRA
7904,SALINARIMONAS
7905,CAMINIBACTER
7907,NOVISPIRILLUM
7908,MARINIFLEXILE
7909,PARVULARCULA
7910,AUREIMONAS
7911,ANAEROBACTERIUM
7912,PROMICROMONOSPORA
7913,THIOALKALISPIRACEAE_GENUS
7914,STAPHYLOCOCCUS
7916,DRACONIBACTERIUM
7917,TYZZERELLA
7919,ACIDITERRIMONAS
7920,AQUIHABITANS
7921,WINOGRADSKYELLA
7923,CHITINOPHAGA
7924,BRENNERIA
7925,RUMINOCOCCACEAE_GENUS
7928,CHITINOPHAGACEAE_GENUS
7930,BETAPROTEOBACTERIA_GENUS
7931,BETAPROTEOBACTERIA_GENUS
7932,ANAEROMYXOBACTER
7933,PARABACTEROIDES
7934,PARAPREVOTELLA
7935,RUMINOCOCCACEAE_GENUS
7936,LACHNOCLOSTRIDIUM
7938,RUMINOCOCCACEAE_GENUS
7939,ANAEROTRUNCUS
7941,CHITINOPHAGACEAE_GENUS
7942,LACHNOSPIRACEAE_UCG-001
7943,LACHNOSPIRACEAE_GENUS
7944,LACHNOCLOSTRIDIUM
7945,LACHNOSPIRACEAE_UCG-001
7947,PREVOTELLA
7949,LACHNOSPIRACEAE_GENUS
7950,LACHNOSPIRACEAE_GENUS
7951,MANGROVIMONAS
7952,PREVOTELLA
7955,THERMOTUNICA
7957,NOVISPIRILLUM
7958,LACTOBACILLUS
7960,SEDIMINIBACTER
7963,SACCHAROFERMENTANS
7964,CLOSTRIDIALES_VADINBB60_GROUP_GENUS
7965,CRAUROCOCCUS
7966,STREPTOALLOTEICHUS
7967,RHODOSPIRILLACEAE_GENUS
7968,RHODOSPIRILLACEAE_GENUS
7970,MOBILITALEA
7971,CHRISTENSENELLACEAE_R-7_GROUP
7972,ENTEROCOCCUS
7973,ORNITHINIBACILLUS
7974,GASTRANAEROPHILALES_GENUS
7976,RUMINOCOCCACEAE_GENUS
7977,PELOBACTER
7978,LACHNOCLOSTRIDIUM
7979,CLOSTRIDIALES_VADINBB60_GROUP_GENUS
7980,RIKENELLACEAE_RC9_GUT_GROUP
7981,ANAEROBACTERIUM
7983,SNODGRASSELLA
7984,ANAEROMYXOBACTER
7986,RUMINOCOCCACEAE_GENUS
7987,CHITINOPHAGACEAE_GENUS
7988,RIKENELLACEAE_RC9_GUT_GROUP
7989,ANAEROBACTERIUM
7990,ANAEROPHAGA
7991,CELLULOSILYTICUM
7992,BACILLUS
7994,CRAUROCOCCUS
7995,CRENOBACTER
7996,LACHNOCLOSTRIDIUM
7997,PEPTOCOCCUS
7998,MICROCYSTIS
7999,LACHNOCLOSTRIDIUM
8000,CHRYSEOLINEA
8001,RUMINOCOCCACEAE_GENUS
8004,RUMINOCOCCACEAE_GENUS
8005,CHRYSEOLINEA
8006,FLAVOBACTERIUM
8007,DESULFARCULACEAE_GENUS
8009,SACCHAROMONOSPORA
8010,AMINOMONAS
8011,CHRISTENSENELLACEAE_R-7_GROUP
8012,HALOMONAS
8013,OBSCURIBACTERALES_GENUS
8014,ANAEROPLASMA
8015,ENTEROCOCCUS
8016,LACHNOCLOSTRIDIUM
8017,LACHNOSPIRACEAE_GENUS
8018,FLAVONIFRACTOR
8019,METHANOSAETA
8021,GLUTAMICIBACTER
8022,ANAEROBACTERIUM
8023,METHYLOPILA
8024,OLIGOFLEXALES_0319-6G20_GENUS
8026,RHODOSPIRILLACEAE_GENUS
8029,NITROSPIRA
8030,MARIVIRGA
8031,PREVOTELLA
8032,ORNITHOBACTERIUM
8033,MESORHIZOBIUM
8034,BREVIBACILLUS
8035,ZAVARZINELLA
8037,KTEDONOBACTERIA_C0119_GENUS
8038,FIBROBACTERALES_GENUS
8040,GEMMATA
8042,ERYSIPELOTHRIX
8043,CROCINITOMIX
8044,HYPHOMICROBIACEAE_GENUS
8046,PANNONIBACTER
8047,SACCHAROPHAGUS
8049,MOORELLA
8050,HALOTHERMOTHRIX
8051,CLOSTRIDIUM
8052,ELUSIMICROBIUM
8056,NITROSOSPIRA
8057,BACILLUS
8058,ENTEROCOCCUS
8059,CHLOROBIALES_SJA-28_GENUS
8060,ANAEROBACTERIUM
8061,CORIOBACTERIACEAE_GENUS
8062,STREPTOCOCCUS
8063,PYRINOMONAS
8064,ATOPOSTIPES
8066,LACHNOSPIRACEAE_GENUS
8067,CLOSTRIDIUM
8069,CHLOROFLEXI_JG30-KF-CM66_GENUS
8070,CLOSTRIDIALES_VADINBB60_GROUP_GENUS
8071,CLOSTRIDIUM
8072,STREPTOCOCCUS
8073,GAMMAPROTEOBACTERIA_GENUS
8074,ATOPOSTIPES
8075,RHODOSPIRILLACEAE_GENUS
8076,SANGUIBACTER
8077,DRACONIBACTERIUM
8078,HOWARDELLA
8079,[EUBACTERIUM]_NODATUM_GROUP
8080,AMINICELLA
8082,GAMMAPROTEOBACTERIA_GENUS
8084,RHIZOBIALES_GENUS
8085,HYPHOMICROBIUM
8086,CLOSTRIDIUM
8087,ALISTIPES
8088,TANNERELLA
8089,KLEBSIELLA
8091,BLAUTIA
8092,BLAUTIA
8093,ALICYCLOBACILLUS
8094,LEUCOBACTER
8096,LEUCOBACTER
8098,PALUDIBACULUM
8099,CLOSTRIDIUM
8100,PREVOTELLA
8102,ULIGINOSIBACTERIUM
8103,LEUCOBACTER
8104,BUTYRICICOCCUS
8105,JONESIA
8106,PREVOTELLA
8108,DESULFOCONVEXUM
8109,PSEUDOFLAVONIFRACTOR
8111,ENTEROCOCCUS
8112,BARNESIELLA
8114,SPIROCHAETA
8115,PETRIMONAS
8116,GEMMATIMONAS
8117,POVALIBACTER
8118,CATENISPHAERA
8119,DESULFOBULBUS
8121,SPIROCHAETA
8122,ENTEROCOCCUS
8123,LACHNOCLOSTRIDIUM
8126,PORPHYROMONAS
8130,TREPONEMA
8131,AMYCOLATOPSIS
8132,BIBERSTEINIA
8133,DEVOSIA
8134,ALKALIBACULUM
8137,CHRISTENSENELLACEAE_R-7_GROUP
8138,LACHNOCLOSTRIDIUM
8139,SPOROBACTER
8140,CHRYSEOMICROBIUM
8141,RUMINOCOCCACEAE_GENUS
8143,TREPONEMA
8144,FODINIBIUS
8145,SNEATHIA
8148,SNEATHIA
8151,MANNHEIMIA
8152,SACCHAROFERMENTANS
8153,TAIBAIELLA
8154,ECTOTHIORHODOSPIRACEAE_GENUS
8155,CLOSTRIDIALES_VADINBB60_GROUP_GENUS
8156,ENTEROCOCCUS
